global_id,name,device,technique,operator,sample_global_id,sample_name,description,spot_global_id,spot_attachment_file_global_id,spot_x_image,spot_y_image,SiO2 (ug/g),SiO2_error,Li (ng/g),Li_error,Sr (ng/g),Sr_error,d17O (ug/g),d17O_error,d18O (ug/g),d18O_error,TiO2 (ug/g),TiO2_error,Al2O3 (ug/g),Al2O3_error,Cr2O3 (ug/g),Cr2O3_error,FeO (cg/g),FeO_error,MnO (ug/g),MnO_error,NiO (ug/g),NiO_error,MgO (cg/g),MgO_error,CaO (ug/g),CaO_error,Na2O (ug/g),Na2O_error,K2O (ug/g),K2O_error,P2O5 (ug/g),P2O5_error,H2O (ug/g),H2O_error,C (ug/g),C_error,S (cg/g),S_error,F (ug/g),F_error,Cl (ug/g),Cl_error,total (cg/g),total_error,SO3 (ug/g),SO3_error,Y (ng/g),Y_error,Zr (ng/g),Zr_error,Nb (ng/g),Nb_error,Ba (ng/g),Ba_error,La (ng/g),La_error,Ce (ng/g),Ce_error,Pr (ng/g),Pr_error,Nd (ng/g),Nd_error,Sm (ng/g),Sm_error,Eu (ng/g),Eu_error,Gd (ng/g),Gd_error,Dy (ng/g),Dy_error,Er (ng/g),Er_error,Yb (ng/g),Yb_error,Lu (ng/g),Lu_error,Hf (ng/g),Hf_error,nNa (ug/g),nNa_error,nMg (cg/g),nMg_error,nAl (cg/g),nAl_error,nTi (cg/g),nTi_error,nCr (cg/g),nCr_error,nMn (ug/g),nMn_error,nFe (cg/g),nFe_error,nP (cg/g),nP_error,nCl (cg/g),nCl_error,nCa (cg/g),nCa_error
20130413183310-677147,LF4839,MAT253,,,20130426091305-687945,OK-9,,,,,,,,,,,,3826.0,23.0,4932.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131217183231-211145,CBK-1-e,PW2400,XRF,HK,20130809084217-096423,powder CBK-1-e,,,,,,401000.0,,,,,,,,,,900.0,,17800.0,,6400.0,,24.9,,3100.0,,10600.0,,24.7,,20200.0,,10100.0,,1400.0,,2300.0,,6700.0,,500.0,,1.41,,25.0,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130807172345-768256,LF5286,MAT253,,,20130807172214-014777,spinel-OK-10VM-c,,,,,,,,,,,,596.0,37.0,-1157.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130807172758-167344,LF5284,MAT253,,,20130807172704-184594,pyroxene-OK-10VM-c,,,,,,,,,,,,4009.0,8.0,5325.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630110735-548748,LF5079,MAT253,,,20130612154641-584081,OK-10VM fusion crust,,,,,,,,,,,,3829.0,18.0,5059.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630110618-817605,LF5077,MAT253,,,20130612154641-584081,OK-10VM fusion crust,,,,,,,,,,,,3705.0,21.0,4812.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630111036-903858,LF5087,MAT253,,,20130630110858-289592,OK-10VM inner,,,,,,,,,,,,3707.0,13.0,4759.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630110927-758694,LF5085,MAT253,,,20130630110858-289592,OK-10VM inner,,,,,,,,,,,,3995.0,16.0,5113.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630105941-089642,LF5061,MAT253,,,20130630105706-643231,1-1B Fusion crust,,,,,,,,,,,,3804.0,26.0,4904.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630105737-694336,LF5059,MAT253,,,20130630105706-643231,1-1B Fusion crust,,,,,,,,,,,,3903.0,15.0,5103.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130630110304-769887,LF5063,MAT253,,,20130630110231-784199,1-1B inner,,,,,,,,,,,,3568.0,20.0,4430.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130416141146-692598,LF4933,MAT253,,,20130426091347-005921,1-1B non-magnetic,,,,,,,,,,,,3885.0,18.0,5078.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130413182741-469636,LF4837,MAT253,,,20130426091347-005921,1-1B non-magnetic,,,,,,,,,,,,3780.0,15.0,4880.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174415-946873,CBK-1-i/O-3iso/ys_chr_cbk1i@1731@1732/@1731,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174422-253840,20131126174422-350366,227.4482421875,-430.390625,,,,,,,,,,,33900.0,,56900.0,,544400.0,,33.47,,6100.0,,,,1.89,,,,,,,,,,,,,,,,,,,,99.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174429-805047,CBK-1-i/O-3iso/ys_chr_cbk1i@1731@1732/@1732,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174433-109719,20131126174422-350366,562.5380859375,-112.208984375,,,,,,,,,,,,,,,,,62.56,,,,3100.0,,,,,,,,,,,,,,,,,,,,,,100.17,,373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174529-671929,CBK-1-i/O-3iso/ys_chr_cbk1i@1734@1735/@1734,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174538-223904,20131126174537-837464,345.8056640625,-215.1953125,7900.0,,,,,,,,,,34400.0,,54800.0,,551900.0,,29.8,,6100.0,,,,4.13,,2500.0,,,,,,,,,,,,,,,,,,99.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174544-665464,CBK-1-i/O-3iso/ys_chr_cbk1i@1734@1735/@1735,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174551-396693,20131126174537-837464,339.6572265625,-297.4306640625,9200.0,,,,,,,,,,35500.0,,53700.0,,550100.0,,31.2,,5000.0,,,,2.9,,2000.0,,,,,,,,,,,,,,,,,,99.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174625-663226,CBK-1-i/O-3iso/ys_chr_cbk1i@1737/@1737,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174632-231354,20131126174631-618696,336.5830078125,-268.2255859375,,,,,,,,,,,2500.0,,,,655400.0,,33.17,,5800.0,,,,,,,,,,,,,,,,,,,,,,,,99.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174317-636125,CBK-1-i/O-3iso/ys_mer_cbk1i@1717@1718/@1717,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174324-532722,20131126174323-128252,291.23828125,-212.12109375,,,,,,,,,,,,,,,,,1.4,,,,,,3.57,,441400.0,,10900.0,,,,499700.0,,,,,,,,,,,,100.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174331-590441,CBK-1-i/O-3iso/ys_mer_cbk1i@1717@1718/@1718,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174336-363196,20131126174323-128252,443.412109375,-235.9462890625,,,,,,,,,,,,,,,,,1.57,,,,,,3.7,,438900.0,,8100.0,,,,501600.0,,,,,,,,,,,,100.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173212-191611,CBK-1-i/O-3iso/ys_ol_cbk1i@1588@1593/@1588,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173218-863697,20131126173218-040716,174.41796875,-199.82421875,361500.0,,,,,,,,,,,,,,18000.0,,26.45,,4600.0,,,,34.97,,,,,,,,,,,,,,,,,,,,99.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173225-949234,CBK-1-i/O-3iso/ys_ol_cbk1i@1588@1593/@1589,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173229-270777,20131126173218-040716,261.2646484375,-446.5302734375,375900.0,,,,,,,,,,,,,,,,25.83,,4600.0,,,,36.27,,,,,,,,,,,,,,,,,,,,100.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173236-765986,CBK-1-i/O-3iso/ys_ol_cbk1i@1588@1593/@1591,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173244-826855,20131126173218-040716,614.03125,-212.8896484375,372700.0,,,,,,,,,,,,,,,,26.75,,5000.0,,,,35.74,,,,,,,,,,,,,,,,,,,,100.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173251-351045,CBK-1-i/O-3iso/ys_ol_cbk1i@1588@1593/@1592,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173255-392201,20131126173218-040716,537.9443359375,-189.064453125,374000.0,,,,,,,,,,,,,,,,26.39,,4500.0,,,,35.69,,,,,,,,,,,,,,,,,,,,99.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173302-289547,CBK-1-i/O-3iso/ys_ol_cbk1i@1588@1593/@1593,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173307-431078,20131126173218-040716,502.5908203125,-56.1044921875,371800.0,,,,,,,,,,,,,,,,26.84,,4600.0,,,,35.59,,,,,,,,,,,,,,,,,,,,100.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173549-781128,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1595,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173556-921560,20131126173556-714150,373.4736328125,-185.990234375,363500.0,,,,,,,,,,,,2500.0,,15800.0,,26.96,,4800.0,,,,34.49,,,,,,,,,,,,,,,,,,,,100.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173603-540830,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1596,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173607-360902,20131126173556-714150,82.9599609375,-314.3388671875,372200.0,,,,,,,,,,,,,,,,26.58,,5300.0,,,,35.67,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173615-915521,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1597,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173622-297328,20131126173556-714150,99.8681640625,-274.3740234375,370500.0,,,,,,,,,,,,,,5400.0,,26.84,,3700.0,,,,35.44,,,,,,,,,,,,,,,,,,,,100.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173629-776072,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1640,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173635-447159,20131126173556-714150,211.30859375,-354.3037109375,385900.0,,,,,,,,,,,,7900.0,,,,25.36,,4400.0,,,,34.04,,4300.0,,,,,,,,,,,,,,,,,,99.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173642-292248,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1641,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173647-631687,20131126173556-714150,287.3955078125,-166.0078125,373700.0,,,,,,,,,,,,,,,,26.66,,4600.0,,,,35.67,,,,,,,,,,,,,,,,,,,,100.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173654-922175,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1642,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173659-478949,20131126173556-714150,36.078125,-332.015625,371200.0,,,,,,,,,,,,,,,,26.62,,4900.0,,,,35.82,,,,,,,,,,,,,,,,,,,,100.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173706-742516,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1645,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173710-379751,20131126173556-714150,489.525390625,-340.4697265625,372200.0,,,,,,,,,,,,,,,,26.64,,4500.0,,1500.0,,35.62,,,,,,,,,,,,,,,,,,,,100.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173729-077240,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1646,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173735-344221,20131126173556-714150,684.73828125,-444.9931640625,378200.0,,,,,,,,,,,,,,3500.0,,23.36,,4100.0,,,,37.89,,1700.0,,,,,,,,,,,,,,,,,,100.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173717-997916,CBK-1-i/O-3iso/ys_ol_cbk1i@1595@1647/@1647,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173722-224314,20131126173556-714150,608.6513671875,-408.87109375,372700.0,,,,,,,,,,,,,,,,26.78,,4900.0,,,,35.57,,,,,,,,,,,,,,,,,,,,100.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173831-938206,CBK-1-i/O-3iso/ys_ol_cbk1i@1649@1651/@1649,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173837-191820,20131126173837-241582,259.7275390625,-441.9189453125,377400.0,,,,,,,,,,,,,,,,25.24,,4100.0,,,,36.56,,,,,,,,,,,,,,,,,,,,99.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173844-941110,CBK-1-i/O-3iso/ys_ol_cbk1i@1649@1651/@1650,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173849-455487,20131126173837-241582,422.6611328125,-198.287109375,378700.0,,,,,,,,,,,,,,,,24.77,,5000.0,,,,36.7,,1700.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126173856-911863,CBK-1-i/O-3iso/ys_ol_cbk1i@1649@1651/@1651,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126173905-139508,20131126173837-241582,429.578125,-98.375,381700.0,,,,,,,,,,,,,,,,23.4,,4000.0,,,,37.68,,2400.0,,,,,,,,,,,,,,,,,,99.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163558-905033,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@939,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163604-972104,20131126163603-321836,349.6484375,-236.71484375,375200.0,,,,,,,,,,,,,,,,26.13,,4900.0,,,,35.97,,,,,,,,,,,,,,,,,,,,100.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163605-788050,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@940,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163610-914692,20131126163603-321836,375.779296875,-265.1513671875,380200.0,,,,,,,,,,,,,,4500.0,,23.34,,5000.0,,,,37.16,,3800.0,,,,,,,,,,,,,,,,,,99.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163611-388321,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@941,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163615-465945,20131126163603-321836,358.1025390625,-301.2734375,372200.0,,,,,,,,,,,,,,,,26.69,,3700.0,,,,35.62,,,,,,,,,,,,,,,,,,,,99.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163616-589531,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@944,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163624-306248,20131126163603-321836,521.8046875,-219.806640625,378000.0,,,,,,,,,,,,,,3700.0,,24.4,,3900.0,,,,36.73,,3100.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163625-593602,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@945,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163629-648130,20131126163603-321836,695.498046875,-362.7578125,372500.0,,,,,,,,,,,,,,,,26.86,,4100.0,,,,35.57,,,,,,,,,,,,,,,,,,,,100.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163630-141983,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@946,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163634-799706,20131126163603-321836,134.453125,-201.361328125,376100.0,,,,,,,,,,,,,,,,25.22,,3700.0,,,,36.95,,,,,,,,,,,,,,,,,,,,100.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126163635-574777,CBK-1-i/O-3iso/ys_ol_cbk1i@939@946/@948,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126163641-111895,20131126163603-321836,39.15234375,-16.908203125,375700.0,,,,,,,,,,,,,,1600.0,,25.33,,4500.0,,,,36.33,,,,,,,,,,,,,,,,,,,,99.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126170310-962279,CBK-1-i/O-3iso/ys_ol_cbk1i@955@1046/@1046,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126170315-002273,20131126170241-277943,404.2158203125,-291.2822265625,371000.0,,,,,,,,,,,,,,,,26.99,,4500.0,,,,35.49,,,,,,,,,,,,,,,,,,,,100.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126170236-535436,CBK-1-i/O-3iso/ys_ol_cbk1i@955@1046/@955,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126170242-655333,20131126170241-277943,128.3046875,-441.150390625,372900.0,,,,,,,,,,,,,,,,26.68,,5400.0,,,,35.7,,,,,,,,,,,,,,,,,,,,100.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126170243-660982,CBK-1-i/O-3iso/ys_ol_cbk1i@955@1046/@969,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126170248-571695,20131126170241-277943,162.8896484375,-339.701171875,376700.0,,,,,,,,,,,,3000.0,,,,26.42,,5000.0,,,,34.56,,2800.0,,,,,,,,,,,,,,,,,,99.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126170249-945291,CBK-1-i/O-3iso/ys_ol_cbk1i@955@1046/@989,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126170254-157385,20131126170241-277943,159.046875,-412.7138671875,373700.0,,,,,,,,,,,,,,,,26.58,,3600.0,,,,35.77,,,,,,,,,,,,,,,,,,,,100.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126170255-404933,CBK-1-i/O-3iso/ys_ol_cbk1i@955@1046/@990,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126170301-665045,20131126170241-277943,169.806640625,-388.1201171875,374000.0,,,,,,,,,,,,,,,,26.37,,4500.0,,,,35.7,,,,,,,,,,,,,,,,,,,,99.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126170302-544730,CBK-1-i/O-3iso/ys_ol_cbk1i@955@1046/@991,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126170309-396936,20131126170241-277943,667.0615234375,-5.3798828125,425900.0,,,,,,,,,,,,19800.0,,4800.0,,22.27,,4000.0,,,,31.23,,4900.0,,,,1600.0,,,,,,,,,,,,,,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126171811-411137,CBK-1-i/O-3iso/ys_ol_cbk1i@980@986/@980,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126171818-431087,20131126171817-900630,424.1982421875,-227.4921875,374000.0,,,,,,,,,,,,,,,,26.69,,4000.0,,,,35.74,,,,,,,,,,,,,,,,,,,,100.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126171818-336158,CBK-1-i/O-3iso/ys_ol_cbk1i@980@986/@981,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126171823-581000,20131126171817-900630,354.259765625,-86.8466796875,373300.0,,,,,,,,,,,,,,,,26.82,,4400.0,,,,35.55,,,,,,,,,,,,,,,,,,,,100.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126171824-309298,CBK-1-i/O-3iso/ys_ol_cbk1i@980@986/@982,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126171828-938552,20131126171817-900630,262.033203125,-179.0732421875,373300.0,,,,,,,,,,,,,,,,26.36,,4600.0,,,,35.74,,,,,,,,,,,,,,,,,,,,99.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126171829-383172,CBK-1-i/O-3iso/ys_ol_cbk1i@980@986/@985,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126171835-516720,20131126171817-900630,190.5576171875,-176.767578125,386400.0,,,,,,,,,,,,2500.0,,2300.0,,21.11,,3500.0,,1400.0,,38.92,,3200.0,,,,,,,,,,,,,,,,,,99.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126171836-144618,CBK-1-i/O-3iso/ys_ol_cbk1i@980@986/@986,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126171842-729249,20131126171817-900630,222.068359375,-478.8095703125,371600.0,,,,,,,,,,,,,,,,26.08,,4400.0,,,,35.72,,1500.0,,,,,,4100.0,,,,,,,,,,,,99.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174043-717381,CBK-1-i/O-3iso/ys_xxx_cbk1i@1701@1722/@1701,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174050-213616,20131126174050-285121,575.603515625,-185.990234375,548500.0,,,,,,,,,,,,,,,,16.27,,5200.0,,,,27.26,,7800.0,,,,,,,,,,,,,,,,,,99.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174057-316507,CBK-1-i/O-3iso/ys_xxx_cbk1i@1701@1722/@1702,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174104-931149,20131126174050-285121,565.6123046875,-272.068359375,542700.0,,,,,,,,,,2200.0,,,,,,16.48,,4900.0,,,,27.2,,8300.0,,,,,,,,,,,,,,,,,,99.81,,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174111-432545,CBK-1-i/O-3iso/ys_xxx_cbk1i@1701@1722/@1703,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174117-961547,20131126174050-285121,456.4775390625,-96.0693359375,543600.0,,,,,,,,,,2200.0,,,,4100.0,,15.28,,4800.0,,,,26.45,,28700.0,,,,,,,,,,,,,,,,,,100.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131126174124-914250,CBK-1-i/O-3iso/ys_xxx_cbk1i@1701@1722/@1705,SEM-EDS,,,20130902160128-765898,mount CBK-1-i,,20131126174129-625548,20131126174050-285121,267.4130859375,-272.068359375,548300.0,,,,,,,,,,,,,,,,16.04,,5300.0,,,,27.79,,5700.0,,,,,,,,,,,,,,,,,,99.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
